Province,Accommodation,Category/ranking,Email,Tel,Fax,Address
Ouarzazate,Dar Loubna,Maison d'hôte,contact@darloubna.com,0673/86-03-00/05/24/88/25/60,,Av. My Abdellah Quartier al Ouahda-Ouarzazate
Ouarzazate,Dar Mouna,Maison d'hôte,info@darmouna.com,0524-89-08-40/061-38-57-20,0524-82-30-80,Bloc 107 N° 223 Charaf Ait Ben Haddou
Ouarzazate,Dar panorama,Maison d'hôte,,05/24/89/10/32,06/64/91/45/53,Ouled Larbia Skoura
Ouarzazate,Diafa Kasbah,Maison d'hôte,benisa38@yahoo.fr,0524/88.80.20,0524/88.64.85,Douar Asfalou
Ouarzazate,Irocha,Maison d'hôte,asifatlas@hotmail.com,0667/73-70-02,,Douar Tissalday tghrem nougdadal
Ouarzazate,Jnan Lilou,Maison d'hôte,,,,
Ouarzazate,Kasbah ait Kassi,Maison d'hôte,,070/40.42.40,,Souk Lakhmiss Dedes-Kelaa M'gouna
Ouarzazate,Kasbah asafar,Maison d'hôte,,024/83.65.77,024/83-65-77,"Ait Khiar, Ait Ouassif-Kelaa M'gouna"
Ouarzazate,Kasbah Ben Moro,Maison d'hôte,hotelbenmoro@yahoo.fr,0524/85.21.16,0524/85.21.16,Douar Taskoukamt
Ouarzazate,Kasbah Bleu,Maison d'hôte,,024/89-06-92,024/89-06-92,888 Hay Alwahda Av moulay abdellah
Ouarzazate,Kasbah du peintre,Maison d'hôte,,05/67/69/22/80,05/24/88/59/24,Douar waousment Ait Zineb
Ouarzazate,Kasbah Ellouze,Maison d'hôte,m.guillem@wanadoo.fr,0524-89-04-59/067-96-54-83,0524-88-28-92,45100  Amerzgane Dour Tamadaght 
Ouarzazate,Kasbah Tamsna,Maison d'hôte,,06/69/07/95/12,,Douar Ouled Amira-Skoura
Ouarzazate,Kasbah Zitoune,Maison d'hôte,,0524/88.35.24,0524/88.70.14,Zone Touristique Tifoultout-Ourzazate
Ouarzazate,Kasbahs des valles,Maison d'hôte,,05/24/88/87/33,05/24/88/78/04,"Quartier Taourirt Bd, My Rchid"
Ouarzazate,Le mont Mgoun,Maison d'hôte,,06/62/62/41/08,05/24/83/07/79,Douar Boutaghrar-Kelaat M'gouna
Ouarzazate,Le petit riad,Maison d'hôte,lepetitriad@yhoo.fr,061/148225/05/24/88/59/50,05/24/88/69/24,Lot Al Wahda N° 1581 - Ouarzazate
Ouarzazate,Les jardins de skoura,Maison d'hôte,Carolelecomte@bofoot.com,0524/.85.23.24,0524/85.23.24,Douar Ouled Ameur-Skoura-
Ouarzazate,Les tourmalines ,Maison d'hôte,lestourmalines@menara.ma,0524/88.71.07,0524/88.71.08,Royal Golf
Ouarzazate,Mouny,Maison d'hôte,,,,
Ouarzazate,Perle de Dads,Maison d'hôte,,06/77/78/10/75,05/24/85/05/48,Souk El Khamis Ait Moujbar
Ouarzazate,Riad Ighnda,Maison d'hôte,,05/24/88/76/44,05/24/89/09/71,Asfalou
Ouarzazate,Rose noire,Maison d'hôte,aubergelarosenoire@yahoo.fr,024/88.21.60,024/88.60.67, Quartier Taourirt Derb Jamaa
Ouarzazate,Sawadi,Maison d'hôte,info@swadi.ma,024/85.23.41,024/85.23.41,Douar Amezaourou
Ouarzazate,Tiguemi Al Janoub,Maison d'hôte,,,,Ait ZINEB 
Ouarzazate,Vall Dream,Maison d'hôte,,,,Ait Ben Haddou
Ouarzazate,Villa Kerdabou,Maison d'hôte,elydabo@yahoo.fr,0524/88.77.27,0524/88.77.27,22 B Sidi H'Saaîn  Ben Naceur
Ouarzazate,Afoulki,Résidence hôtelière,safoulki@yahoo.fr,0524 89 00 19 ,0524 88 76 07 ,angle Av. Al Maghreb Al Arabi et av  ennassere 
Ouarzazate,IGHREM,Résidence hôtelière,,05/24/89/09/81,05/24/89/09/81,Lot.Al mAASSIRA n°78 Ouarzazate
Ouarzazate,Ihda,Résidence hôtelière,info@residenseihda.com,0524-88-40-18/067 48 17 46,0524 88 72 05,"N°233,Hay Al  Warda Ouarzazate"
Ouarzazate,Kounouz,Résidence hôtelière,,06 61 88 27 77 ,0 524 88 82 97,Av. Med V Ouarzazate
Ouarzazate,Ouarzazate,Résidence hôtelière,,0661-21-27-64/0 24 89 04 05 ,0524/88-66-60,"Lot, du centre"
Oujda-Angad,Afrah,1*,,68-65-33,68-85-65,"15,rue de tafna bp 245"
Oujda-Angad,Angad,1*,,0536/ 69-14-51,05/36/69-14-52,rue ramadan al gadi
Oujda-Angad,Badr,1*,,0536/ 68-19-15,,Angle Bd. Ahfir et sakia al hamra
Oujda-Angad,Chafik,1*,,05/3668-29-50,05/36/68-31-55,"12,bd bir anzarane"
Oujda-Angad,Green Palace,1*,,036/ 68-98-35,,Bd MD V et Angle Tanger 
Oujda-Angad,Alfajr,2*,,0536-70-22-93,,"12, bd Md.derfoufi"
Oujda-Angad,Dar Alwouroud,2*,,0536-71-22-33,0536-71-22-33,Km 9 Route Oujda Casa-cercle isly BP 4097
Oujda-Angad,La Concorde,2*,,0536/68.23.28/036/68 78 28,,"57, Bd, Med V "
Oujda-Angad,Les Lilas,2*,,0536-68-08-40/036-68-08-40,036-68-08-41,Rue Jamal Eddine El Afghani
Oujda-Angad,Oran,2*,,0536 70-10-01 à 03,036-70-10-08,Bd. Med V
Oujda-Angad,Raïss,2*,,0536-70 02 38/036/68 87 92,036.68.87.92,Bd Med V
Oujda-Angad,Royal,2*,,0536-68-22-84,,"13,bd zerktouni"
Oujda-Angad,Al Manar,3*,,0536/68.88.55/036/68 16 70,036/68-16-70,"50,Bd Zerktouni "
Oujda-Angad,Isly Golf,3*,islygolf-oujda@hotmail.com,0536-52-09-06/52-46-98,,Bd Ahfir
Oujda-Angad,Mamounia Hobares,3*,,0536-69-00-72/73/062 30 38 50,036-69-00-73,"12, Rue Al Madina Al Mounaoouara"
Oujda-Angad,Moussafir,3*,h2035@accor.com,0536-68-82-02,036/68.82.08,Boulvard  Chefchaouni Place de la Gare 
Oujda-Angad,Oujda,3*,,0536-68-40-93/036/68 44 82,036/68.50.64,Bd Med V
Oujda-Angad,Riad,3*,,0536-68-83-53,036.68.02.86,Bd Idriss Al Akbar
Oujda-Angad,Atlas orient,4*,www.hotelsatlas.com,0536-70/06/06,036/68.50.64,Av. Idriss Al Akbar-Place Syrte
Oujda-Angad,Atlas Terminus,5*,info.terminus@hotelsatlas.com,05/36/71/10/10,,bd. Zerktouni place de la Gare
Rabat,Capitol,1*,,037-73-12-36,037/72.21.00,"34, Av. Allal ben Abdellah"
Rabat,Grand Hotel,1*,,037-72-72-85,,"19, Rue Patrice Lummumba"
Rabat,Splendid,1*,,037-72-32-83,,Av. med V 8 Rue Ghazza
Rabat,Caleche d Or ex dOrsay,2*,,037-70-13-19,037-70-19-26,"1, Av. Moulay Youssef, place de la gare"
Rabat,Goulois,2*,,037-72-30-22,037-73-88-48,"1, angle avenue Med V et Zankat Hims"
Rabat,Majestic,2*,hotel@majestic.ma,037/72.29.97,037-70-93-79-/037-70-88-56,"121, Av. Hassan II Centre Ville"
Rabat,Royal,2*,,037/72-11-71/72,037/72-54-91,"1, Rue Amman BP 175"
Rabat,Annakhil,3*,,037-72-33-55/5 LG,037/73.42.68,"23, Bis Av. d'Alger"
Rabat,Balima,3*,hotelbalima@menara.ma,037-70-77-55,037-70-86-25,Av. Med V BP. 173
Rabat,Bouregreg,3*,bouregreg@magrebnet.ma,037-73-40-02,037/73.40.02,1 Angle Av. Hassan II et Rue Nador
Rabat,Ibis Moussafir,3*,h2036@accor.com,037-77-49-19/26,037/77.49.03,"32, 34 Rue Abderrahmane Ghafiki"
Rabat,Le Pietrie ex oudaya,3*,contact@lepietri.com,037-70 78 20/037 70 91 30,037-70-82 35,"4, Rue de Tobrouk"
Rabat,Mercure Shehrazad,3*,H2962@accor.com,037-72-22-26,037-72-45-27,"21, Rue de Tunis Hassan"
Rabat,Rabat-Yasmine,3*,infohotelyasmine@menara.ma,037-72-20-18,037-72-21-50,Rte Cotiere de rabat
Rabat,Terminus,3*,,037-70-52-67,037-70-19-26,"384, Av. Mohammed V Centre Ville"
Rabat,Texuda,3*,,05.37.73.00.32,05.37.73.00.33,
Rabat,Belere,4*,belerehotels@menara.ma,037/703897,037-70-98-01,"31, avenue My Youssef"
Rabat,GALOPA CHELLAH,4*,chellah@helnan.com,037-70-10-51,037/70.63.54.,"2, Rue d'Ifni hassan"
Rabat,Le rive ,4*,,,,
Rabat,Majliss,4*,majliss@majlisshotel.ma,037-73-37-26,037-73-37-31,"6, Rue Zahla"
Rabat,Oumlil,4*,,037/68.34.34,037-68-65-57,"31, Av. Okba Agdal 10 000"
Rabat,Rihab Yasmine,4*,,037 70 62 70,037 7236 22/70 33 12,Angle av mly smail et rue el mariniyine Rabat 
Rabat,Sofitel diwan,4*,H2820@accor.com,037-26-27-27,037-26-24-24,Place del'Unité Africaine 10005
Rabat,Soundouss,4*,soundouss@soundoussshotel.ma,037-67-59-59/037-67-59-19,037/67.58.68,"10, Place Talha Agdal"
Rabat,Golden Tulip Farah,5*,info@menara.ma,037-73-47-47/237400,037/73.37.31,Place Sidi Makhlouf
Rabat,La Tour Hassan ,5*,th.direction@menara.ma,037-73-25-31,037-73-18-66,"26, rue Chellah, BP 14"
Rabat,Rabat hotel,5*,rabathotel@menara.ma,037 70 00 71 ,037 70 00 59,rue chellah
Rabat,sofitel rabat jardins des ros,5*,rabathilton@mtds.com,037-67-56-56,037-67-14-92,"Souissi, BP. 450"
Rabat,Dar El kebira,Maison d'hôte,,,,
Rabat,VillaMandarine,Maison d'hôte,reservation@villamadarine.com,037/75.20.77,037/63.23.09,"19, Rue Oueled Bousbaa Souissi"
Rabat,velleda,Pension,,037/76.95.31 037/76.95.32,,"106,Av.Allal Ben Abdellah"
Rabat,Ourida,Résidence hôtelière,,037/77-94-44,037/77.94.44,14 Rue Achaâri (Place ibn Yssin)Agdal
Safi,Mimouza,2*,,024/62/32/08   /  024/62/63/12,024/62/59/55,Rue Ibn Zaidoun 
Safi,Youssoufia,2*,,024/646703,024/646769,bir anzarane youssoufia
Safi,Abda,3*,,024/61/02/02,024/61/19/15,Av .Kennedy 
Safi,Assif,3*,,024/62/23/11  /  024/62/29/40,024/62/18/62,Avenue de la libereté BP 151
Safi,Atlantide,3*,,024/46/21/60  /  024/46/21/61,024/46/45/95,BP.50 Rue chawki 
Safi,Atlantique Panorama,4*,hotel-atlantique-panorama@menara.ma,044/66.84.90 /90/91/92,044/66.90.05,Sidi Bouzid BP 280 Safi
Safi,GoldenTulipFarah,4*,,024/46/42899  /  024/46/22/75,024/46/45/73,Av .Zerktouni  46000
Safi,Riad Safi,Maison d'hôte,,,,
Safi,Ryad du pecheur,Maison d'hôte,,,,
Salé,Dawliz,4*,,037/88-32-77,037/88-32-79,Av. du Prince Héritier Sidi Med. Bouregreg
Salé,Firdaous,4*,,037/82-21-31,037/82-21-43,Plage des Nations BP. 4008 Bouknadel
Sefrou,Chehrazade,3*,,035 66-30-12/66 36 70,035 66-34-45,"2,BD Med V Place du Marché Imouzzer Kandar"
Sefrou,Royal Immouzer,3*,,035 66-30-80,035 66-31-86,BD Med. V Imouzzer
Settat,Al Massira,1*,,023/40.20.72,023/40.10.92,"3 Place Med V, centre ville"
Settat,Bel air,3*,,023/724346/023724380,023/72.45.25, Bd. Hassan II secteur ES Settat
Settat,Du Parc,4*,,0523/40.39.41-0523403951,023/40.42.08,"Zone Mzamza ,km3 route de casablanca B.P 329 Settat "
Settat,Domaine des cigognes,Maison d'hôte,,,,
Skhirate-Témara,Gambusias,2*,,037/74-90-32,03774-91-98,plage rose-marie code 12050 sud rabat
Skhirate-Témara,La Felouque,2*,,037/74-43-88,037/74-40-69,plage des sables d'or 12100
Skhirate-Témara,Panorama,2*,panoramasabledor@menara.ma,037.74.42.89 hakima,037.74.48.19,temara plage des sablesz d'or
Skhirate-Témara,ST Germain,2*,,037/74-42-30,037.74.48.50,temara plage
Skhirate-Témara,Amphitrite palace,4*,jaouad.dich@luxurycollection.com,037 62 10 00 sanaa,037 72 59 91,"Skhirat Palace,12050 Skhirat"
Skhirate-Témara,Beach Club,4*,,037/74/23/35,037/74/23/17,km 28route de rabat-casa skhirat-plage
Skhirate-Témara,Kasbah,4*,,74-91-33,037.74.91.53,route de casa km25 rose marie plage
Skhirate-Témara,Club Yasmine,Hôtel club,,037-64-13-53,037-64-13-54,"Route cotière de Rabat, Harhoura Temara"
Skhirate-Témara,Raid Alhambra,Maison d'hôte,,,,
Tanger,Andaloucia,1*,babailans@yahoo.com,039/94-13-34,039/94.13.34,"14,16 Rue Ibn Hazm (ex.Vermeer) "
Tanger,Atlas,1*,,039-93-64-36/37,039-93-30-95,50.rue moussa ibn noussair
Tanger,Biarritz,1*,arandawia@hotmail.com,039/93-24-73,,aV. d'Espagne 102-104
Tanger,BRISTOL,1*,,039/93-43-47 039/94.29.14 ,,"8,Rue El antaki "
Tanger,IBN BATOUTA,1*,,039/039/93-93-11,039/93-93-68,"8, Rue Magellan "
Tanger,Lutetia,1*,,0 39 93 18 66/065 99 02 38,,Av My  Abdellah N°3
Tanger,Maamora,1*,,039-93-41-05,,"19, Rue des Postes-Mokhtat Ahrdan-Petit Socco"
Tanger,Nabil,1*,,039/37-54-07,,"11,Rue Magellan "
Tanger,Picasso,1*,,,,1 rue khalil M
Tanger,royal,1*,,039/93.89.68 064/16.78.80,039/93.16.69,"144, Rue de la Plage Salah Eddin Elayoubi "
Tanger,Valencia,1*,,039-93-07-70,039/93.07.70,"72, Av. d'Espagne"
Tanger,Charf,2*,hotelcharf@gmailcom,0 39 34 37 76/94 33 40,0 39 34 37 76/34 30 23,"25,Rue Al Farabi Tanger"
Tanger,El Djenina,2*,eldjeninahotel@caramel.com,039-94-22-44,039-94-22-46,"8, Rue El Antaki"
Tanger,Etoile Du Nord,2*,etoiledunord@iam.net.ma,039-33-65-76/77,039-94-72-94,"11, Bd. Sidi med.Ben Abdellah/E-mail:etoiledunord@iam.net.ma/Site web : www.étoiledunord.ht.st"
Tanger,Marco Polo,2*,,039/94-11-27/039-32-24-51,039/94-22-76,"2, Rue Antaki"
Tanger,Paris,2*,,039-93-18-77/039-93-81-29,039/93.30.95,"42, Bd Pasteur"
Tanger,Robinson,2*,robinson.tanger@voilà.fr,039-33.81.52,039/33.81.52,BP.228 Cap Spartel route d'Achakar 90000/E-mail: robinson-tanger@voilà.fr/Site web : www.robinson-tanger.com
Tanger,Ahlen,3*,hotelahlen@wanado.net.ma,039-31-36-56,039-31-36-42,"Km. 5, Route de Rabat- Av. Mohamed V"
Tanger,Chellah,3*,ksarchellah@menara.ma,039/32/10/02,039/32.09.98,"47-49, Rue Allal Ben Abdellah;BP.399"
Tanger,Continental,3*,HCONTINENTAL@IAM.NET.MA,039-93-10-24,039-93-12-43,"39, Rue Dar Baroud"
Tanger,Dawliz,3*,dwliz@minara.ma,039.33.31.51/33.33.77,039.37.06.61/,"42,rue de hollande tanger"
Tanger,Ibis city center,3*,,,,
Tanger,Ibis Moussafir,3*,h33-GM@accor.hotels.com,039/39.39.30,039/39.31,Route National n° 1 Free Zone Gzenaya
Tanger,Rembrandt,3*,rembrandt@iam.com,039-93-78-70:039-33-33-14:15:16,039-93-04-43,Bd. Med V
Tanger,Shehrazade,3*,sheherazadehotel@menara.ma,039-34-18-21/039-39-08-03,039-94-08-01,Av. MD VI
Tanger,Solazur,3*,h_solazur@menara.ma,039-32-07-59 à 67,039-94-52-86,Av. md vi
Tanger,Tarifa,3*,,039/33.38-70/73/74,039/33.38.78,Route de Tanger Ksar Sghir Km 18 préf. Fahs -Anjra 
Tanger,Tarik,3*,,039/34.09.49:039/34-19-13,039/34.19.15,AV MD VI
Tanger,Cesar,4*,,,,av mohamed
Tanger,Flandria,4*,             -,039-93-30-00,039-93-43-47,"6, Bd. Med. V"
Tanger,Intercotinental,4*,intercontinental@intercontinental.ma,039 936054/58,039-93-01-51,Parc Brooks Bd Sidi mohamed Benabdellah
Tanger,Les Almohades,4*,abdel.haraoui@ramadaglobal.com,039-94-00-26/039.94.07.55,039-94-63-71/039.94.63.71,"Av. des F.A.R N°43, BP. 1112"
Tanger,Moovenpick,4*,hotelmodasasino@moevempik-tangier.com,039.32.93.00,039.94.19.09/94 51 25,"Route de Malabata, AV Med VI Baie de Tanger 90 000"
Tanger,Rif,4*,rif-tanger@menara.ma,039-34-93-00,039-32-19-04,Av. MD VI
Tanger,Oumnia,4* ,Ibizatanger@hotmail.com,039-94-03-67/68,039-94-03-66,Av. Beethoven
Tanger,Andalucia Golf Tanger,5*,,,,route boubana
Tanger,El Menzah,5*,direction@elminzeh.com,039-93-58-85/88/93 87 87,039-93-45-46,"85,Rue de la Liberté"
Tanger,Dar Ennour,Maison d'hôte,contactdarnour@yahoo.fr,062-11-27-24,,20 rue gorna-kasbah-Tanger
Tanger,Dar jameel,Maison d'hôte,,039-33-46-80,,"6, Rue Med Bargach Médina"
Tanger,Dar mouchka,Maison d'hôte,,,,FDAN CHAPO BF
Tanger,Dar Nilam,Maison d'hôte,,,,lotissement tangis n°28
Tanger,Dar sultan,Maison d'hôte,dar-sultan@menara.ma,039-33-60-61,039-33-60-61,49 rue Touila La kasbah Tanger
Tanger,La tangerina,Maison d'hôte,info @patengerina.com,039-94-77-31,039-94-77-33,"19, Riad Sultan Kasbah"
Tanger,Le Mirage ,Maison d'hôte,mirage@aim.net.ma,039-33-34-91:039-33-33-32,039/33.45-38,Les Grotes d'Hercule BP. 2198
Tanger,Nord Pinus Tanger,Maison d'hôte,,,,11 rue riad su
Tanger,Riad Arouss Chamal,Maison d'hôte,,,,
Tanger,Riad Blanco,Maison d'hôte,,,,
Tanger,Riad tanger,Maison d'hôte,riadtanja@menara.ma,039-33-35-38,039-33-30-54,Rue du portugal la kasbah escalier americain
Tanger,Villa josephineexe Luxury,Maison d'hôte,villajosephine@villajosephine.ma,039/33/45/35,039/33/45/38,"231,rte Vieille Montagne Sidi Massmoudi"
Tanger,Maggellan,Pension,,05.39.37.23.19,,16.rue Magellan -Tanger 
Tanger,Alia,Résidence hôtelière,,039/32-17-82 à84 ,039/94-30-96,"Lotissement""villa vista"" Lot 131?13 bis , route de Malabata baie de Tanger "
Tanger,Mimouni Plaza,Résidence hôtelière,,,,Madcharmado
Tanger,MNAR PARC,Résidence hôtelière,contact@mnarparc.ma,039-34-38-29/25,039-34-38-42,"Siid M'nari, Route Ksar Sghir, Km 8"
Tan-Tan,Bir Anzarane,1*,,,,Route de Tan-Tan plage Belle vue Al watya
Tan-Tan,El Bahare,1*,,,,
Tan-Tan,ElMadina,1*,,0528-76-09-28,,Tan-Tan Ville
Tan-Tan,France,1*,,,,
Tan-Tan,Afra,2*,,,,
Tan-Tan,Belle vue,2*,,0528-87-91-33,,Tan-Tan Plage
Tan-Tan,Dubai,2*,,,,
Tan-Tan,Hagounia,2*,,,,
Tan-Tan,Sables d'Or,2*,,0528/87.75.94/061 19 82  07  ,0528/87.75.94,Av. Hassan II
Tan-Tan,Bab rimal,3*,,,,
Tan-Tan,Borj Biramane,Auberge,,,,
Tan-Tan,les deux chameaux,Auberge,,,,
Tan-Tan,Daraa,Résidence hôtelière,,,,
Taounate,Hdu Lac,1*,mizdidaz@hotmail.com,035/68.93 67,0 35 68 82 73,"27,Bd Mohamed VTaounate "
Taounate,la Rose,1*,rosehotel@menara@ma,035/62.79.12,035/62.79.12,"91,92 Lotissement Al Wahda"
Taroudant,Saadiens,1*,hotsaadi@menara.ma,028/85.24.73 /  85.25.89,028/85.21.18,Borj Oumansour
Taroudant,Taroudant H.,1*,,028/85.24.16,028/85.15.53,Place El Alaouiyine(ex Assazag)
Taroudant,Tiout,2*,,028 85.03.41 /0 28 85.44.79,028/85.44.80,83 000 Av.P.H.Sidi Med .BP.228
Taroudant,Riad Hida,3*,hida@menara.ma,0528/53.10.44/0 667 31 31 72,0528 /53-12-26,Ouled Berhil
Taroudant,Ibn Toumert,4*,,0528/53.41.25 /53.43.33,0528/53.41.25/88.23.19,Route de Ouarzazate 83500
Taroudant,Palais Salam,4*,palsalam@menara.com,028/85.25.01 /85.21.30 048/85.23.12,028/85.26.54,Av.My.Ismaîl BP.258
Taroudant,La Gazelle d'Or,5*,reservations@Gazelledor.com,0528.85-20-39/85.20.48,0528.85.27.37,BP.260 taroudant
Taroudant,Domaine El aissi,Maison d'hôte,www.riadlaissi.com,028550225/GSM066633513,28550364,Village Talaa Hmar Km 3 Taroudant
Taroudant,Larganier dor,Maison d'hôte,,0 28 55 02 11/061 16 97 38 ,028 55 16 95 ,ZAOUIET IFERGANE AIT IGASS TAROUDANT
Taroudant,Planchers des vaches,Maison d'hôte,,,,
Tata,Renaissance,2*,,028/80-20-42/80 33 34,028/80-20-42/80 22 25,"9,Avenue des F.A.R "
Tata,Bab rimal,3*,,,,
Tata,Relais des Sables,3*,,05 28-80-23-01,028-80-23-00,Av. des F.A.R
Tata,Auberge Iriki,Auberge,,  ,,Foum-zguid
Tata,Borj biramane,Auberge,,,,
Tata,Dar Infiane,Maison d'hôte,darinfiane@wanadoo.net.org,0 5 28 80 24 08,0 5 28 80 24 08,
Tata,Hiba,Maison d'hôte,,,,
Taza,Hcomplexe Europe,1*,,,,
Taza,Amine,2*,,,,
Taza,Dauphine,2*,,035/67.35.67,,Place d'independance
Taza,Friouato,2*,,035/67.25.93,035/67.22.44,BP.187 Bab Boudir
Taza,Tour Eiffel,2*,toureiffeltaza @menara.ma,035/67.15.62,035/67.15.63,BP.1092 Route de Fès Taza
Taza,Ain sahla,Auberge,aomar@ainsahla.com/fatemzahra@ainsahla.com,0 61893587/0033611983864/0041765966224,,BP59oued amlil35250 Taza
Tétouan,Diafa,1*,,039-68-80-10,,Av. Hassan II entree de Martil 
Tétouan,Etoile de la mer,1*,,0 39 97 90 58,0 39 97 92 76,Av .Mly Hassan centre Martil
Tétouan,Fnideq,1*,hotel.fnideq@menara.ma,039-96-21-13,,Av. Med V Fnideq
Tétouan,Fondoq Aljadid,1*,,,,
Tétouan,Malaga,1*,hotel-malaga@hotmail.com, 0 39 99 51 51,0 39 99 51 51,"34, Avnue al Massira"
Tétouan,Cote dor,2*,,,,
Tétouan,Dream Land,2*,,0 39 97 63 56 ,0 39 97 63 57,AV Mohamed V N° 103-105 Fnideq
Tétouan,Ouiam ex Sebta,2*,,039-97-61-40,039-67-58-31,Av. Med V
Tétouan,Oumaima,2*,,039-96-34-73,,Rue 10 Mai centre ville
Tétouan,Panorama,2*,,039/96.49.68,039/96.49.69,Av. Mly El Abbas
Tétouan,Paris,2*,,039-96-67-50 ,,"(31) 11, Rue Chakib Arsalan, centre ville."
Tétouan,Tarik,2*,,039-97-64-21,03967-55-24,Av.Med.V Babsebta
Tétouan,Atenas,3*,,,,
Tétouan,Chems,3*,hchams@iam.net.ma,039-99-09-07,039/99.09.07,Route de Martil à Tétouan km 2.3 Rue Abelkhaleq Torres BP. 4060
Tétouan,Hacienda/Mandil,3*,hr-hacienda@hotmail.com,039/68-86-68/0 61 28 36 03,039/68-86-60,Martil Route de Cabo-negro 
Tétouan,Ibis Moussafir,3*,,39677777,39677077,lotissement Hay Bab-Sebta Fnideq.
Tétouan,La Corniche,3*,h.corniche@menara.ma,039-97-61-63,309-97-61-94,Entrée de Fnideq
Tétouan,laferma,3*,la.ferma@hotmail.com,039-97-80-75,          -,Route Cabo-Negro
Tétouan,Mandy,3*,hotel@hacienda.ma,0 39 99 04 62,039-68-86-68, BP 256 Commune Mallaliéne
Tétouan,MarocTouristCarabo,3*,mtkarabo@sigator.ma,039 97-70-70,0 39 97 70 02,Station Balnéaire de Restiga Smir Route de Sebta Par Tétouan km23
Tétouan,Petit Merou,3*,,039/97-80-79,039/97-80-65,cabo - negro 
Tétouan,Yacouta,3*,yacouta@menara.ma,039/99-69-78/79,039/99-69-73,Hjar Laâroussa Route Principale de Tétouan-Ceuta km 2 CR Mlaliyine
Tétouan,Yasmine Negro,3*,,039-97-73-24,03-97-73-28,"28 km, Route Principale Tétouan-Ceuta"
Tétouan,Dream s Hotel ,4*,reservation@dreamshotel.net,0 39 99 26 61/62,0 39 99 24 78,"av,Abdelhleq Torres  Ain Mellol "
Tétouan,Golden Beach,4*,,039-97-50-77,039-97-50-96,Route de Sebta m12
Tétouan,Kabila,4*,kabilahotel@menara.ma,039-66-60-71,039-66-62-03,Km 21 Route de Tétouan Sebta
Tétouan,Omeya suite hotel,4*,,,,
Tétouan,Sofitel Marinasmir,5*,,039-97-12-34,039-97-12-35,"Marina Smir, Route de Sebta km22 via Tetouan 93200"
Tétouan,Club MED SMIR,Hôtel club,smiccrec01@clubmed.com,039 66 92 00 ,039 97 73 58,Route de Sebta k30
Tétouan,Club MED Yasmina,Hôtel club,,039-79-81-53,039-79-81-53,Cabo-Negro
Tétouan,Dar rehla,Maison d'hôte,,,,
Tétouan,El roudukto,Maison d'hôte,,039 96 81 20 ,,
Tétouan,Riad Blanco,Maison d'hôte,,,,
Tétouan,Kabila vista,Résidence hôtelière,,,,
Tétouan,Marina Beach,Résidence hôtelière,,0 39 66 65 16/0 61 75 53 95,0 39 66 51 17,km 14 route de sebta
Tiznit,Ait Baamrane,1*,,0528/78-02-17,,plage de sidi ifni
Tiznit,Assaka,1*,,,,
Tiznit,Mauritania,1*,,,,
Tiznit,Paris,1*,,0528/ 86-28-65,0528/ 60-13-95,KM 9 Route d'Agadir av Hassan II
Tiznit,bellvue,2*,,0528/ 87-50-72,,9 place hassan II
Tiznit,Salama,2*,,0528/ 80-00-26,0528/ 80-04-48,
Tiznit,Tiznit H.,2*,,028-86-24-11/028-86-21-11,028-86-21-19,85000 RUE BIR ANZARANE BP 57 KM 90 D'AGADIR
Tiznit,Aglou Beach,3*,,0528.86.61.96,0528.86.61.50,plage aglou 15 km de tiznit
Tiznit,Marina ifni,3*,,,,
Tiznit,Sain Antoin,3*,,,,
Tiznit,Idou Tiznit,4*,,0528.60.03.33,0528-60-06-60,carrefour de tiznit Av HassanII
Tiznit,Kerdous,4*,,0528-86-20-63,0528-86-28-35,col de tiznit 85000 km de tiznit a ta fraoute
Tiznit,Les Amandiers,4*,hotellesamandiers@menara.ma,0528-80-00-08 / 80.00.08,0548/ 80-03-43,Tafraout Centre
Tiznit,Riad assounfou,Auberge,,,,
Tiznit,Chez Amaliya,Maison d'hôte,,,,
Tiznit,Les trois cha meaux,Maison d'hôte,,0 28 71 91 87,0 28 71 90 81,la commune rurale de Mirleft Tiznint
Tiznit,tete du lion,Maison d'hôte,latetedulion@yahoo.fr,028 -84-63-77/028-80-11-65,028 -84-63-78/028-80-18-08,Tafraout province de Tiznit
Zagora,Khasbah Asmaa,2*,kasbasmaa@menara.ma,024-84-72-41,024-84-75-27,Route d'Amegrou
Zagora,Kissane,2*,kissane@menara.ma,024-84-30-44,024-84-32-58,AV Med V Agdez Zagoura
Zagora,La Fibule de Draa,2*,fibule@menara.ma,024-84-73-18,02484-72-71,6 m du pond oued draâ BP 11
Zagora,La Palmeraie,2*,,024-84-70-08,024-84-78-78,Av. med V BP 40
Zagora,Tarnata,2*,,024-84-69-69,024-84-69-69,AV. Med V. Zagora
Zagora,Zagour,2*,hotelzagour@yahoo.fr,024-84-61-78,024-84-74-51,Quartier amzrou Zagora
Zagora,Kasbah Azalay,3*,info@azalay.com,024-84-80-98,024-84-80-85,CENTRE MHAMID EL GHIZLANE
Zagora,Perle de Daraa,3*,htperldra@hotmail.com,024.84.62.10,024 84 62 11,Route de Mhamid Km4 Quartier Amzrou Zagora
Zagora,sahara skayex porte du sahar,3*,hotelsahara@menara.ma,024-84-85-62,024-84-70-02,Dune de Sable de tinfou BP 28 45900
Zagora,Sirocco,3*,,024-84-61-25,024-84-61-26,Quartier Amzrou Zagora
